x,y,z
491487.9704999998,5919207.0063000005,-1.0
491487.89350000024,5919208.0034,-1.0
491487.8163999999,5919209.000399999,-1.0
491487.7394000003,5919209.997400001,-1.0
491487.66229999997,5919210.9944,-1.0
491487.5853000004,5919211.9915,-1.0
491487.50820000004,5919212.988500001,-1.0
491487.43120000046,5919213.9855,-1.0
491487.3541000001,5919214.9826,-1.0
491487.2770999996,5919215.979599999,-1.0
491487.2000000002,5919216.976600001,-1.0
491487.1229999997,5919217.9736,-1.0
491487.04590000026,5919218.9706999995,-1.0
491486.96889999975,5919219.967700001,-1.0
491486.89180000033,5919220.9647,-1.0
491486.8147999998,5919221.9617,-1.0
491486.7377000004,5919222.958799999,-1.0
491486.6606999999,5919223.955800001,-1.0
491486.5837000003,5919224.9528,-1.0
491486.50659999996,5919225.949899999,-1.0
491486.4296000004,5919226.946900001,-1.0
491486.35250000004,5919227.9439,-1.0
491486.27550000045,5919228.9409,-1.0
491486.1984000001,5919229.937999999,-1.0
491486.1213999996,5919230.9350000005,-1.0
491486.0443000002,5919231.932,-1.0
491485.96729999967,5919232.929,-1.0
491485.89020000026,5919233.926100001,-1.0
491485.81319999974,5919234.9231,-1.0
491485.73610000033,5919235.9201,-1.0
491485.6590999998,5919236.917199999,-1.0
491485.5820000004,5919237.9142,-1.0
491485.5049999999,5919238.9112,-1.0
491485.42789999954,5919239.9081999995,-1.0
491485.35089999996,5919240.905300001,-1.0
491485.2737999996,5919241.9023,-1.0
491485.19680000003,5919242.8993,-1.0
491485.1196999997,5919243.896299999,-1.0
491485.0427000001,5919244.8934,-1.0
491484.96559999976,5919245.8904,-1.0
491484.8886000002,5919246.887399999,-1.0
491484.81159999967,5919247.884500001,-1.0
491484.73450000025,5919248.8815,-1.0
491484.65749999974,5919249.8785,-1.0
491484.5804000003,5919250.875499999,-1.0
491484.5033999998,5919251.8726,-1.0
491484.4263000004,5919252.8696,-1.0
491484.3492999999,5919253.866599999,-1.0
491484.27219999954,5919254.863600001,-1.0
491484.19519999996,5919255.8607,-1.0
491484.1180999996,5919256.8577,-1.0
491484.04110000003,5919257.854699999,-1.0
491483.9639999997,5919258.8518,-1.0
491483.8870000001,5919259.8488,-1.0
491483.80989999976,5919260.845799999,-1.0
491483.7329000002,5919261.842800001,-1.0
491483.65579999983,5919262.8399,-1.0
491483.57880000025,5919263.8368999995,-1.0
491483.5016999999,5919264.833900001,-1.0
491483.4247000003,5919265.8309,-1.0
491483.3476,5919266.828,-1.0
491483.2706000004,5919267.824999999,-1.0
491483.19350000005,5919268.822000001,-1.0
491483.11649999954,5919269.8191,-1.0
491483.03949999996,5919270.8160999995,-1.0
491482.9623999996,5919271.813100001,-1.0
491482.8854,5919272.8101,-1.0
491482.8082999997,5919273.8072,-1.0
491482.7313000001,5919274.804199999,-1.0
491482.65419999976,5919275.801200001,-1.0
491482.5772000002,5919276.7983,-1.0
491482.50009999983,5919277.795299999,-1.0
491482.42310000025,5919278.792300001,-1.0
491482.3459999999,5919279.7893,-1.0
491482.2690000003,5919280.7864,-1.0
491482.1919,5919281.783399999,-1.0
491482.1149000004,5919282.7804000005,-1.0
491482.03780000005,5919283.7774,-1.0
491481.96079999954,5919284.774499999,-1.0
491481.8837000001,5919285.771500001,-1.0
491481.8066999996,5919286.7685,-1.0
491481.7296000002,5919287.7656,-1.0
491481.6525999997,5919288.762599999,-1.0
491481.57550000027,5919289.7596,-1.0
491481.49849999975,5919290.7566,-1.0
491481.42140000034,5919291.753699999,-1.0
491481.3443999998,5919292.750700001,-1.0
491481.26740000024,5919293.7477,-1.0
491481.1902999999,5919294.7447,-1.0
491481.1133000003,5919295.741800001,-1.0
491481.0362,5919296.7388,-1.0
491480.9592000004,5919297.7358,-1.0
491480.88210000005,5919298.732899999,-1.0
491480.80510000046,5919299.729900001,-1.0
491480.7280000001,5919300.7269,-1.0
491480.6509999996,5919301.7239,-1.0
491480.5739000002,5919302.721000001,-1.0
491480.4968999997,5919303.718,-1.0
491480.41980000027,5919304.715,-1.0
491480.34279999975,5919305.711999999,-1.0
491480.26570000034,5919306.709100001,-1.0
491480.1886999998,5919307.7061,-1.0
491480.1116000004,5919308.7031,-1.0
491480.0345999999,5919309.700200001,-1.0
491479.95749999955,5919310.6972,-1.0
491479.88049999997,5919311.6942,-1.0
491479.8033999996,5919312.691199999,-1.0
491479.72640000004,5919313.6883000005,-1.0
491479.6492999997,5919314.6853,-1.0
491479.5723000001,5919315.6822999995,-1.0
491479.4952999996,5919316.679300001,-1.0
491479.4182000002,5919317.6764,-1.0
491479.3411999997,5919318.6734,-1.0
491479.26410000026,5919319.670399999,-1.0
491479.18709999975,5919320.6675,-1.0
491479.11000000034,5919321.6645,-1.0
491479.0329999998,5919322.661499999,-1.0
491478.9559000004,5919323.658500001,-1.0
491478.8788999999,5919324.6556,-1.0
491478.80179999955,5919325.6526,-1.0
491478.72479999997,5919326.649599999,-1.0
491478.6476999996,5919327.646600001,-1.0
491478.57070000004,5919328.6437,-1.0
491478.4935999997,5919329.640699999,-1.0
491478.4166000001,5919330.637700001,-1.0
491478.33949999977,5919331.6348,-1.0
491478.2625000002,5919332.6318,-1.0
491478.18539999984,5919333.628799999,-1.0
491478.10840000026,5919334.6258000005,-1.0
491478.0312999999,5919335.6229,-1.0
491477.95430000033,5919336.619899999,-1.0
491477.8772,5919337.616900001,-1.0
491477.8002000004,5919338.6139,-1.0
491477.7231999999,5919339.611,-1.0
491477.64609999955,5919340.607999999,-1.0
491477.56909999996,5919341.605,-1.0
491477.4919999996,5919342.6021,-1.0
491477.41500000004,5919343.599099999,-1.0
491477.3378999997,5919344.596100001,-1.0
491477.2609000001,5919345.5931,-1.0
491477.18379999977,5919346.5901999995,-1.0
491477.1068000002,5919347.587200001,-1.0
491477.02969999984,5919348.5842,-1.0
491476.95270000026,5919349.5813,-1.0
491476.8755999999,5919350.578299999,-1.0
491476.79860000033,5919351.575300001,-1.0
491476.7215,5919352.5723,-1.0
491476.6445000004,5919353.569399999,-1.0
491476.56740000006,5919354.566400001,-1.0
491476.49039999954,5919355.5634,-1.0
491476.41330000013,5919356.5604,-1.0
491476.3362999996,5919357.557499999,-1.0
491476.2592000002,5919358.554500001,-1.0
491476.1821999997,5919359.5515,-1.0
491476.1051000003,5919360.548599999,-1.0
491476.02809999976,5919361.545600001,-1.0
491475.9511000002,5919362.5426,-1.0
491475.87399999984,5919363.5396,-1.0
491475.79700000025,5919364.536699999,-1.0
491475.7198999999,5919365.5337000005,-1.0
491475.6429000003,5919366.5307,-1.0
491475.5658,5919367.5276999995,-1.0
491475.4888000004,5919368.524800001,-1.0
491475.41170000006,5919369.5218,-1.0
491475.33469999954,5919370.5188,-1.0
491475.2576000001,5919371.515900001,-1.0
491475.1805999996,5919372.5129,-1.0
491475.1035000002,5919373.5099,-1.0
491475.0264999997,5919374.506899999,-1.0
491474.9494000003,5919375.504000001,-1.0
491474.87239999976,5919376.501,-1.0
491474.79530000035,5919377.498,-1.0
491474.71829999983,5919378.494999999,-1.0
491474.6412000004,5919379.4921,-1.0
491474.5641999999,5919380.4891,-1.0
491474.48709999956,5919381.486099999,-1.0
491474.4101,5919382.483200001,-1.0
491474.33299999963,5919383.4802,-1.0
491474.25600000005,5919384.4772,-1.0
491474.17899999954,5919385.474199999,-1.0
491474.1019000001,5919386.4713,-1.0
491474.0248999996,5919387.4683,-1.0
491473.9478000002,5919388.465299999,-1.0
491473.8707999997,5919389.462300001,-1.0
491473.7937000003,5919390.4594,-1.0
491473.71669999976,5919391.4564,-1.0
491473.63960000034,5919392.453400001,-1.0
491473.56259999983,5919393.4505,-1.0
491473.4855000004,5919394.4475,-1.0
491473.4084999999,5919395.444499999,-1.0
491473.33139999956,5919396.441500001,-1.0
491473.2544,5919397.4386,-1.0
491473.17729999963,5919398.4355999995,-1.0
491473.10030000005,5919399.432600001,-1.0
491473.0231999997,5919400.4296,-1.0
491472.9462000001,5919401.4267,-1.0
491472.8690999998,5919402.423699999,-1.0
491472.7921000002,5919403.420700001,-1.0
491472.71499999985,5919404.4178,-1.0
491472.63800000027,5919405.414799999,-1.0
491472.5608999999,5919406.411800001,-1.0
491472.48390000034,5919407.4088,-1.0
491472.4068999998,5919408.4059,-1.0
491472.3298000004,5919409.402899999,-1.0
491472.2527999999,5919410.399900001,-1.0
491472.17569999956,5919411.3969,-1.0
491472.0987,5919412.393999999,-1.0
491472.0215999996,5919413.391000001,-1.0
491471.94460000005,5919414.388,-1.0
491471.8674999997,5919415.3851,-1.0
491471.7905000001,5919416.382099999,-1.0
491471.7133999998,5919417.3791000005,-1.0
491471.6364000002,5919418.3761,-1.0
491471.55929999985,5919419.373199999,-1.0
491471.48230000027,5919420.370200001,-1.0
491471.4051999999,5919421.3672,-1.0
491471.32820000034,5919422.3643,-1.0
491471.2511,5919423.361300001,-1.0
491471.1741000004,5919424.3583,-1.0
491471.09700000007,5919425.3553,-1.0
491471.01999999955,5919426.352399999,-1.0
491470.94290000014,5919427.349400001,-1.0
491470.8658999996,5919428.3464,-1.0
491470.7888000002,5919429.3434,-1.0
491470.7117999997,5919430.340500001,-1.0
491470.6347000003,5919431.3375,-1.0
491470.5576999998,5919432.3345,-1.0
491470.4807000002,5919433.331599999,-1.0
491470.40359999985,5919434.328600001,-1.0
491470.32660000026,5919435.3256,-1.0
491470.2494999999,5919436.3226,-1.0
491470.17250000034,5919437.319700001,-1.0
491470.0954,5919438.3167,-1.0
491470.0184000004,5919439.3137,-1.0
491469.94130000006,5919440.310699999,-1.0
491469.86429999955,5919441.3078000005,-1.0
491469.78720000014,5919442.3048,-1.0
491469.7101999996,5919443.3018,-1.0
491469.6331000002,5919444.298900001,-1.0
491469.5560999997,5919445.2959,-1.0
491469.4790000003,5919446.2929,-1.0
491469.40199999977,5919447.289899999,-1.0
491469.32490000036,5919448.2870000005,-1.0
491469.24789999984,5919449.284,-1.0
491469.17080000043,5919450.2809999995,-1.0
491469.0937999999,5919451.278000001,-1.0
491469.01669999957,5919452.2751,-1.0
491468.9397,5919453.2721,-1.0
491468.86259999964,5919454.269099999,-1.0
491468.78560000006,5919455.2662,-1.0
491468.70859999955,5919456.2632,-1.0
491468.63150000013,5919457.260199999,-1.0
491468.5544999996,5919458.257200001,-1.0
491468.4774000002,5919459.2543,-1.0
491468.4003999997,5919460.2513,-1.0
491468.3233000003,5919461.248299999,-1.0
491468.24629999977,5919462.2453000005,-1.0
491468.16920000035,5919463.2424,-1.0
491468.09219999984,5919464.239399999,-1.0
491468.0151000004,5919465.236400001,-1.0
491467.9380999999,5919466.2335,-1.0
491467.86099999957,5919467.2305,-1.0
491467.784,5919468.227499999,-1.0
491467.70689999964,5919469.2245000005,-1.0
491467.62990000006,5919470.2216,-1.0
491467.5527999997,5919471.218599999,-1.0
491467.47580000013,5919472.215600001,-1.0
491467.3986999998,5919473.2126,-1.0
491467.3217000002,5919474.2097,-1.0
491467.24459999986,5919475.206700001,-1.0
491467.1676000003,5919476.2037,-1.0
491467.09049999993,5919477.2008,-1.0
491467.01350000035,5919478.197799999,-1.0
491466.93649999984,5919479.194800001,-1.0
491466.8594000004,5919480.1918,-1.0
491466.7823999999,5919481.1888999995,-1.0
491466.70529999956,5919482.185900001,-1.0
491466.6283,5919483.1829,-1.0
491466.55119999964,5919484.1799,-1.0
491466.47420000006,5919485.176999999,-1.0
491466.3970999997,5919486.174000001,-1.0
491466.3201000001,5919487.171,-1.0
491466.2429999998,5919488.168099999,-1.0
491466.1660000002,5919489.165100001,-1.0
491466.08889999986,5919490.1621,-1.0
491466.0119000003,5919491.1591,-1.0
491465.93479999993,5919492.156199999,-1.0
491465.85780000035,5919493.1532000005,-1.0
491465.7807,5919494.1502,-1.0
491465.7037000004,5919495.147299999,-1.0
491465.6266000001,5919496.144300001,-1.0
491465.54959999956,5919497.1413,-1.0
491465.47250000015,5919498.1383,-1.0
491465.39549999963,5919499.135399999,-1.0
491465.3184000002,5919500.1324000005,-1.0
491465.2413999997,5919501.1294,-1.0
491465.1644000001,5919502.1263999995,-1.0
491465.0872999998,5919503.123500001,-1.0
491465.0103000002,5919504.1205,-1.0
491464.93319999985,5919505.1175,-1.0
491464.8562000003,5919506.114600001,-1.0
491464.7790999999,5919507.1116,-1.0
491464.70210000034,5919508.1086,-1.0
491464.625,5919509.105599999,-1.0
491464.5480000004,5919510.102700001,-1.0
491464.4709000001,5919511.0997,-1.0
491464.39389999956,5919512.0967,-1.0
491464.31680000015,5919513.093699999,-1.0
491464.23979999963,5919514.0908,-1.0
491464.1627000002,5919515.0878,-1.0
491464.0856999997,5919516.084799999,-1.0
491464.0086000003,5919517.081900001,-1.0
491463.9315999998,5919518.0789,-1.0
491463.85450000037,5919519.0759,-1.0
491463.77749999985,5919520.072899999,-1.0
491463.70040000044,5919521.07,-1.0
491463.6233999999,5919522.067,-1.0
491463.5462999996,5919523.063999999,-1.0
491463.4693,5919524.061000001,-1.0
491463.3923000004,5919525.0581,-1.0
491463.31520000007,5919526.0550999995,-1.0
491463.23819999956,5919527.052100001,-1.0
491463.16110000014,5919528.0492,-1.0
491463.0840999996,5919529.0462,-1.0
491463.0070000002,5919530.043199999,-1.0
491462.9299999997,5919531.040200001,-1.0
491462.8529000003,5919532.0373,-1.0
491462.7758999998,5919533.0342999995,-1.0
491462.69880000036,5919534.031300001,-1.0
491462.62179999985,5919535.0283,-1.0
491462.54470000044,5919536.0254,-1.0
491462.4676999999,5919537.022399999,-1.0
491462.3905999996,5919538.019400001,-1.0
491462.3136,5919539.0165,-1.0
491462.23649999965,5919540.013499999,-1.0
491462.15950000007,5919541.010500001,-1.0
491462.0823999997,5919542.0075,-1.0
491462.00540000014,5919543.0046,-1.0
491461.9282999998,5919544.001599999,-1.0
491461.8513000002,5919544.9986000005,-1.0
491461.77419999987,5919545.9956,-1.0
491461.6972000003,5919546.992699999,-1.0
491461.6201999998,5919547.989700001,-1.0
491461.54310000036,5919548.9867,-1.0
491461.46609999985,5919549.9838,-1.0
491461.38900000043,5919550.980799999,-1.0
491461.3119999999,5919551.9778,-1.0
491461.2348999996,5919552.9748,-1.0
491461.1579,5919553.971899999,-1.0
491461.08079999965,5919554.968900001,-1.0
491461.00380000006,5919555.9659,-1.0
491460.9266999997,5919556.9629,-1.0
491460.84970000014,5919557.960000001,-1.0
491460.7725999998,5919558.957,-1.0
491460.6956000002,5919559.954,-1.0
491460.61849999987,5919560.951099999,-1.0
491460.5415000003,5919561.948100001,-1.0
491460.46439999994,5919562.9451,-1.0
491460.38740000036,5919563.9421,-1.0
491460.3103,5919564.939200001,-1.0
491460.23330000043,5919565.9362,-1.0
491460.1562000001,5919566.9332,-1.0
491460.07919999957,5919567.930299999,-1.0
491460.00210000016,5919568.927300001,-1.0
491459.92509999964,5919569.9243,-1.0
491459.84810000006,5919570.9213,-1.0
491459.7709999997,5919571.918400001,-1.0
491459.69400000013,5919572.9154,-1.0
491459.6168999998,5919573.9124,-1.0
491459.5399000002,5919574.909399999,-1.0
491459.46279999986,5919575.9065000005,-1.0
491459.3858000003,5919576.9035,-1.0
491459.30869999994,5919577.9004999995,-1.0
491459.23170000035,5919578.897600001,-1.0
491459.1546,5919579.8946,-1.0
491459.0776000004,5919580.8916,-1.0
491459.0005000001,5919581.888599999,-1.0
491458.92349999957,5919582.8857,-1.0
491458.84640000015,5919583.8827,-1.0
491458.76939999964,5919584.8796999995,-1.0
491458.6923000002,5919585.876700001,-1.0
491458.6152999997,5919586.8738,-1.0
491458.5382000003,5919587.8708,-1.0
491458.4611999998,5919588.867799999,-1.0
491458.3841000004,5919589.8649,-1.0
491458.30709999986,5919590.8619,-1.0
491458.23000000045,5919591.858899999,-1.0
491458.15299999993,5919592.855900001,-1.0
491458.07600000035,5919593.853,-1.0
491457.9989,5919594.85,-1.0
491457.9219000004,5919595.846999999,-1.0
491457.8448000001,5919596.8440000005,-1.0
491457.76779999956,5919597.8411,-1.0
491457.69070000015,5919598.838099999,-1.0
491457.61369999964,5919599.835100001,-1.0
491457.5366000002,5919600.8322,-1.0
491457.4595999997,5919601.8292,-1.0
491457.3825000003,5919602.826199999,-1.0
491457.3054999998,5919603.8232,-1.0
491457.2284000004,5919604.8203,-1.0
491457.15139999986,5919605.817299999,-1.0
491457.07430000044,5919606.814300001,-1.0
491456.99729999993,5919607.8113,-1.0
491456.9201999996,5919608.8083999995,-1.0
491456.8432,5919609.805400001,-1.0
491456.76609999966,5919610.8024,-1.0
491456.6891000001,5919611.7995,-1.0
491456.61199999973,5919612.796499999,-1.0
491456.53500000015,5919613.793500001,-1.0
491456.4578999998,5919614.7905,-1.0
491456.3809000002,5919615.787599999,-1.0
491456.3038999997,5919616.784600001,-1.0
491456.2268000003,5919617.7816,-1.0
491456.1497999998,5919618.7786,-1.0
491456.07270000037,5919619.775699999,-1.0
491455.99569999985,5919620.772700001,-1.0
491455.91860000044,5919621.7697,-1.0
491455.8415999999,5919622.766799999,-1.0
491455.7644999996,5919623.763800001,-1.0
491455.6875,5919624.7608,-1.0
491455.61039999966,5919625.7578,-1.0
491455.5334000001,5919626.754899999,-1.0
491455.4562999997,5919627.7519000005,-1.0
491455.37930000015,5919628.7489,-1.0
491455.3021999998,5919629.7458999995,-1.0
491455.2252000002,5919630.743000001,-1.0
491455.1480999999,5919631.74,-1.0
491455.0711000003,5919632.737,-1.0
491454.99399999995,5919633.734099999,-1.0
491454.91700000037,5919634.7311,-1.0
491454.8399,5919635.7281,-1.0
491454.76290000044,5919636.725099999,-1.0
491454.6858000001,5919637.722200001,-1.0
491454.6087999996,5919638.7192,-1.0
491454.5318,5919639.7162,-1.0
491454.45469999965,5919640.713300001,-1.0
491454.37770000007,5919641.7103,-1.0
491454.3005999997,5919642.7073,-1.0
491454.22360000014,5919643.704299999,-1.0
491454.1464999998,5919644.701400001,-1.0
491454.0695000002,5919645.6984,-1.0
491453.9923999999,5919646.6954,-1.0
491453.9154000003,5919647.692399999,-1.0
491453.83829999994,5919648.6895,-1.0
491453.76130000036,5919649.6865,-1.0
491453.6842,5919650.683499999,-1.0
491453.60720000044,5919651.680600001,-1.0
491453.5301000001,5919652.6776,-1.0
491453.4530999996,5919653.6746,-1.0
491453.37600000016,5919654.671599999,-1.0
491453.29899999965,5919655.6687,-1.0
491453.22190000024,5919656.6657,-1.0
491453.1448999997,5919657.662699999,-1.0
491453.0678000003,5919658.659700001,-1.0
491452.9907999998,5919659.6568,-1.0
491452.9137000004,5919660.6537999995,-1.0
491452.83669999987,5919661.650800001,-1.0
491452.7597000003,5919662.6479,-1.0
491452.68259999994,5919663.6449,-1.0
491452.60560000036,5919664.641899999,-1.0
491452.5285,5919665.638900001,-1.0
491452.45150000043,5919666.636,-1.0
491452.3744000001,5919667.632999999,-1.0
491452.2973999996,5919668.630000001,-1.0
491452.22030000016,5919669.627,-1.0
491452.14329999965,5919670.6241,-1.0
491452.06620000023,5919671.621099999,-1.0
491451.9891999997,5919672.618100001,-1.0
491451.9121000003,5919673.6152,-1.0
491451.8350999998,5919674.612199999,-1.0
491451.7580000004,5919675.609200001,-1.0
491451.68099999987,5919676.6062,-1.0
491451.60390000045,5919677.6033,-1.0
491451.52689999994,5919678.600299999,-1.0
